id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI005684,Liliana,Rico,CE,1107523517,1997-09-05,2026-04-23,ELITE,308,Barranquilla,Quindío,INACTIVO,Pagina WEB
CLI005685,Julián,Rodríguez,CE,8244661647,1948-11-15,2017-04-03,BASICO,719,Cartagena,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI005686,Juan,Velandia,CC,3576683103,1980-03-13,2025-12-10,ESTANDAR,519,Cali,Antioquia,ACTIVO,APP
CLI005687,Manuel,Becerra,CC,9422506777,2004-10-03,2020-12-12,BASICO,869,Cartagena,Meta,INACTIVO,OFICINA
CLI005688,Yolanda,Tovar,CE,7117449324,1962-04-29,2019-02-04,ELITE,315,Barranquilla,Quindío,INACTIVO,Pagina WEB
CLI005689,Carolina,Cortés,CC,1242211830,1975-09-22,2021-12-28,ESTANDAR,937,Ibagué,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI005690,Dayana,Arias,TI,941025092,1973-09-27,2019-06-09,BASICO,426,Villavicencio,Cundinamarca,INACTIVO,Pagina WEB
CLI005691,Arturo,Duarte,CC,7939033156,1953-09-05,2017-08-09,ELITE,879,Ibagué,Cundinamarca,ACTIVO,CORRESPONSAL
CLI005692,Ana,Carvajal,TI,2616270239,1974-05-15,2021-04-27,PREMIUM,896,Bogotá,Tolima,INACTIVO,CORRESPONSAL
CLI005693,Wilson,Moreno,CC,2247215016,1989-09-10,2021-11-27,ELITE,493,Ibagué,Valle del Cauca,ACTIVO,Pagina WEB
CLI005694,Argemiro,González,CE,9491240868,1966-06-23,2025-11-16,BASICO,466,Cartagena,Quindío,ACTIVO,APP
CLI005695,Liliana,Torres,TI,8582074745,1975-02-10,2023-02-28,PREMIUM,306,Ibagué,Atlántico,ACTIVO,APP
CLI005696,Ricardo,Niño,CE,5706759654,2008-01-20,2018-03-13,BASICO,416,Armenia,Bolívar,INACTIVO,OFICINA
CLI005697,Andrés,Espinosa,TI,9174297837,1968-01-03,2020-06-21,ELITE,783,San Andrés,Cundinamarca,ACTIVO,Pagina WEB
CLI005698,Juan,Mosquera,CC,6436373879,1958-04-23,2017-09-24,ELITE,461,Fusagasugá,Valle del Cauca,ACTIVO,APP
CLI005699,Dolores,Salazar,CE,1161887029,1995-11-10,2021-02-28,ELITE,603,Villavicencio,Valle del Cauca,INACTIVO,APP
CLI005700,Yolima,Jiménez,CC,2773858645,1973-08-01,2017-02-15,ESTANDAR,601,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005701,Ariel,Martínez,CC,182340305,1998-11-23,2018-10-06,BASICO,602,Fusagasugá,Tolima,INACTIVO,CORRESPONSAL
CLI005702,Mireya,Romero,CC,9937688339,1961-10-26,2023-10-01,ELITE,440,Cali,Cundinamarca,ACTIVO,APP
CLI005703,Mauricio,Rodríguez,TI,1920947165,1954-08-01,2022-12-21,BASICO,826,Barranquilla,Atlántico,ACTIVO,OFICINA
CLI005704,Nubia,Ramírez,CC,5174368429,1985-04-07,2024-03-19,ESTANDAR,606,Medellín,Meta,INACTIVO,APP
CLI005705,Rafael,Hernández,CC,3206708866,1979-09-04,2025-11-15,ESTANDAR,605,Fusagasugá,Cundinamarca,ACTIVO,OFICINA
CLI005706,Raquel,Chávez,CE,4578285778,1967-10-26,2021-07-09,ELITE,930,Cali,Tolima,INACTIVO,OFICINA
CLI005707,Yolima,Torres,CE,2722116636,1975-12-08,2020-06-08,BASICO,355,Barranquilla,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI005708,Vicente,Arrieta,TI,2325293200,1960-07-26,2020-01-29,ELITE,752,Armenia,Cundinamarca,ACTIVO,CORRESPONSAL
CLI005709,Edward,Quintero,CE,3856653228,1997-07-15,2018-07-05,BASICO,691,Cali,Quindío,ACTIVO,Pagina WEB
CLI005710,Beatriz,Lozano,TI,8985116787,1994-03-28,2016-09-30,PREMIUM,321,San Andrés,Bolívar,INACTIVO,APP
CLI005711,Margarita,Benavides,CE,5393890637,1967-02-11,2021-07-24,BASICO,868,Armenia,Quindío,ACTIVO,OFICINA
CLI005712,Oswaldo,Uribe,TI,120610817,1997-11-18,2024-11-21,ESTANDAR,764,San Andrés,Bolívar,INACTIVO,CORRESPONSAL
CLI005713,Luz,Gutiérrez,CE,2152949315,1973-10-29,2016-10-01,ELITE,915,Medellín,Cundinamarca,ACTIVO,CORRESPONSAL
CLI005714,Jhonatan,Escobar,TI,5587785172,1984-06-16,2020-05-25,ELITE,898,Barranquilla,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI005715,Karen,Gómez,CC,30476825,2005-12-23,2019-07-28,PREMIUM,371,Villavicencio,Cundinamarca,INACTIVO,OFICINA
CLI005716,Nubia,Rodríguez,TI,4408186142,1949-05-19,2017-11-19,BASICO,629,Cartagena,Atlántico,INACTIVO,CORRESPONSAL
CLI005717,Álvaro,Saavedra,CC,7305773731,1978-02-28,2017-09-22,ELITE,517,Cali,Cundinamarca,ACTIVO,Pagina WEB
CLI005718,Alfonso,Ocampo,CE,5117444558,1969-09-17,2026-01-07,PREMIUM,824,Cali,Valle del Cauca,INACTIVO,OFICINA
CLI005719,Carlos,Bejarano,CE,2679422779,1953-03-21,2025-03-17,ELITE,899,Cartagena,Meta,ACTIVO,CORRESPONSAL
CLI005720,Julieth,Camargo,TI,8648542666,1971-08-15,2026-03-01,PREMIUM,302,Medellín,Tolima,INACTIVO,OFICINA
CLI005721,Mario,Valencia,TI,9973067795,1994-03-22,2023-10-11,PREMIUM,441,Cali,Valle del Cauca,ACTIVO,OFICINA
CLI005722,Henry,Molina,CC,6209856139,2004-12-28,2024-03-11,ELITE,432,Medellín,Antioquia,INACTIVO,APP
CLI005723,Johana,Montes,CC,870926985,1972-10-29,2020-06-05,BASICO,692,San Andrés,Valle del Cauca,ACTIVO,APP
CLI005724,Fanny,Ordóñez,CC,135631666,1950-09-01,2025-11-10,ELITE,643,Barranquilla,Cundinamarca,INACTIVO,APP
CLI005725,Bibiana,Quintero,CE,5900892980,1967-07-05,2026-07-11,PREMIUM,697,Medellín,Meta,INACTIVO,Pagina WEB
CLI005726,Bernardo,Moreno,CC,3403499079,1981-11-23,2019-11-28,BASICO,595,Bogotá,Tolima,ACTIVO,OFICINA
CLI005727,David,González,TI,437269691,1961-03-17,2024-11-26,PREMIUM,506,Cartagena,Cundinamarca,INACTIVO,APP
CLI005728,Daniel,Navarro,CE,3291361398,1954-08-07,2019-11-25,BASICO,753,Armenia,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI005729,Gabriela,Suárez,CC,386149856,1951-06-24,2018-10-01,PREMIUM,568,San Andrés,Atlántico,ACTIVO,APP
CLI005730,Mónica,Parra,CC,7171333716,1972-08-17,2025-01-28,BASICO,494,Medellín,San Andrés y Providencia,INACTIVO,APP
CLI005731,Eduardo,Correa,CC,1237983605,1959-04-04,2021-03-14,ESTANDAR,545,Cali,Antioquia,INACTIVO,OFICINA
CLI005732,Carlos,Herrera,CE,3658307923,1967-03-09,2017-09-30,ELITE,540,Cartagena,Tolima,ACTIVO,OFICINA
CLI005733,Alfonso,García,CE,5230058224,1993-05-02,2026-06-30,ELITE,570,Ibagué,Cundinamarca,INACTIVO,CORRESPONSAL
CLI005734,Guillermo,Osorio,CC,5896390471,1980-04-09,2020-11-29,PREMIUM,615,Villavicencio,Quindío,INACTIVO,OFICINA
CLI005735,Enrique,Jaimes,CE,3452710347,1973-01-28,2017-01-31,ELITE,465,San Andrés,Valle del Cauca,ACTIVO,OFICINA
CLI005736,Rafael,Posada,CC,1314644749,1961-07-02,2020-05-19,ESTANDAR,699,Medellín,Bolívar,ACTIVO,Pagina WEB
CLI005737,Elvira,Zapata,TI,7668600114,1965-06-25,2025-06-29,ESTANDAR,527,San Andrés,Quindío,ACTIVO,Pagina WEB
CLI005738,Erika,González,TI,6098392672,2003-03-15,2023-07-07,ELITE,388,Medellín,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI005739,Luz,Alfonso,TI,1854208799,1983-10-12,2024-06-05,ELITE,398,Villavicencio,Quindío,ACTIVO,OFICINA
CLI005740,Andrés,Méndez,CC,4763757536,1993-10-12,2021-07-02,ELITE,345,Villavicencio,Bolívar,INACTIVO,OFICINA
CLI005741,Adolfo,Martínez,CE,2473143495,1946-09-02,2023-09-16,BASICO,520,Armenia,Cundinamarca,INACTIVO,OFICINA
CLI005742,Jesús,Meza,CC,5994112169,1980-11-23,2016-10-21,BASICO,879,Barranquilla,San Andrés y Providencia,ACTIVO,OFICINA
CLI005743,Martha,Rosero,CC,4257454385,1986-07-12,2025-03-06,BASICO,817,Cali,Atlántico,INACTIVO,OFICINA
CLI005744,Esther,Ávila,CC,2010366272,1953-05-18,2018-11-09,ELITE,639,Cali,Cundinamarca,INACTIVO,Pagina WEB
CLI005745,Damaris,Cuéllar,TI,7779273599,1948-07-15,2019-12-19,BASICO,846,Medellín,Valle del Cauca,ACTIVO,Pagina WEB
CLI005746,Alberto,Cano,CC,1811717851,1958-06-19,2024-02-22,ESTANDAR,310,Cartagena,Atlántico,ACTIVO,APP
CLI005747,Marina,Niño,CE,4328453108,1993-10-18,2016-09-11,PREMIUM,509,Armenia,Cundinamarca,INACTIVO,OFICINA
CLI005748,Jaime,Andrade,CE,6022044872,2001-10-08,2023-12-20,BASICO,562,Barranquilla,Cundinamarca,ACTIVO,APP
CLI005749,María,Daza,CE,3593004385,1969-02-14,2019-06-07,PREMIUM,457,Ibagué,Tolima,ACTIVO,OFICINA
CLI005750,William,Sánchez,CC,3186408309,1974-12-21,2020-12-16,ESTANDAR,890,Fusagasugá,Bolívar,ACTIVO,CORRESPONSAL
CLI005751,Claudia,Suárez,CC,4545988590,1977-08-31,2022-11-19,BASICO,374,Barranquilla,San Andrés y Providencia,ACTIVO,OFICINA
CLI005752,Dahiana,Ortega,CE,1640299502,1982-09-13,2022-04-17,ELITE,424,Fusagasugá,Atlántico,INACTIVO,CORRESPONSAL
CLI005753,Ruth,Rincón,TI,2476523934,1958-10-22,2021-12-10,PREMIUM,924,Medellín,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI005754,Anderson,Morales,TI,9453134784,1961-12-23,2025-03-11,ELITE,703,Cali,Tolima,ACTIVO,APP
CLI005755,Cecilia,Moreno,TI,4649493713,1983-12-26,2018-12-05,ELITE,327,Bogotá,Quindío,INACTIVO,CORRESPONSAL
CLI005756,Diana,González,TI,6527202921,1963-08-17,2021-03-27,PREMIUM,644,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI005757,Francy,Quiroga,CC,9867794638,1960-03-07,2025-06-06,ELITE,725,Villavicencio,Antioquia,INACTIVO,OFICINA
CLI005758,Antonio,Mendoza,CC,712964485,1955-07-30,2019-01-01,ESTANDAR,754,Villavicencio,Valle del Cauca,INACTIVO,APP
CLI005759,Luis,Cárdenas,TI,2474194989,1995-02-14,2023-10-11,BASICO,515,Ibagué,Atlántico,ACTIVO,CORRESPONSAL
CLI005760,Mario,Espinosa,TI,6154978611,1967-11-18,2019-03-17,ESTANDAR,676,Ibagué,Tolima,INACTIVO,CORRESPONSAL
CLI005761,María,Arroyo,TI,8839058465,2003-03-17,2019-12-29,ESTANDAR,864,Bogotá,San Andrés y Providencia,ACTIVO,OFICINA
CLI005762,Olga,Díaz,CC,914164909,1977-11-18,2025-03-27,ELITE,324,Cali,Meta,ACTIVO,Pagina WEB
CLI005763,Sebastián,Ávila,TI,4252106613,1948-05-27,2017-09-18,ESTANDAR,584,Villavicencio,Meta,ACTIVO,OFICINA
CLI005764,Beatriz,López,CE,8812535899,1967-11-15,2022-05-24,PREMIUM,732,Cartagena,Valle del Cauca,INACTIVO,OFICINA
CLI005765,Wilson,Díaz,CE,3295736590,1956-01-10,2024-03-28,ESTANDAR,833,Ibagué,Cundinamarca,ACTIVO,Pagina WEB
CLI005766,Enrique,Silva,TI,1260496866,1991-02-20,2023-12-29,BASICO,452,San Andrés,Atlántico,INACTIVO,APP
CLI005767,Lucía,Mejía,TI,7754965746,1951-05-02,2016-08-14,ESTANDAR,500,Cartagena,Tolima,INACTIVO,APP
CLI005768,Isabel,Arrieta,CC,1864715663,1992-11-12,2018-04-05,PREMIUM,310,Barranquilla,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005769,Andrés,Pérez,TI,3249422746,1989-06-14,2017-01-09,PREMIUM,669,Armenia,Bolívar,INACTIVO,OFICINA
CLI005770,Juan,Méndez,CE,2081263136,1978-10-16,2021-09-10,ESTANDAR,532,Cartagena,Quindío,ACTIVO,CORRESPONSAL
CLI005771,Yeison,Córdoba,TI,5226358123,1953-08-14,2025-06-09,ELITE,415,Fusagasugá,Quindío,ACTIVO,Pagina WEB
CLI005772,Viviana,Romero,CC,7017337348,1976-06-28,2024-07-25,ESTANDAR,587,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI005773,Steven,Rojas,CE,7815989501,1990-01-11,2018-12-16,PREMIUM,307,Armenia,Valle del Cauca,ACTIVO,Pagina WEB
CLI005774,Olga,Muñoz,CE,8501012653,2006-12-16,2023-09-05,BASICO,431,Barranquilla,Bolívar,INACTIVO,Pagina WEB
CLI005775,Natalia,Arango,TI,4991772275,1960-04-30,2022-08-26,PREMIUM,857,Fusagasugá,Atlántico,INACTIVO,CORRESPONSAL
CLI005776,Anderson,Gutiérrez,CE,6612665267,1987-05-05,2019-01-11,BASICO,738,Villavicencio,Bolívar,ACTIVO,OFICINA
CLI005777,Cielo,Sánchez,CC,4970665877,1965-09-04,2017-12-30,ESTANDAR,902,Bogotá,Tolima,INACTIVO,OFICINA
CLI005778,Magdalena,Posada,TI,7953610957,1974-11-16,2023-01-14,PREMIUM,440,Bogotá,Meta,ACTIVO,CORRESPONSAL
CLI005779,Junior,Gil,CC,995629465,1957-01-22,2021-04-08,BASICO,899,Armenia,Quindío,ACTIVO,OFICINA
CLI005780,Andrés,Reyes,CE,8428645138,1976-08-11,2026-03-15,PREMIUM,833,Cali,Quindío,INACTIVO,APP
CLI005781,Lina,Escobar,TI,6642354898,2006-08-17,2022-10-10,PREMIUM,875,Villavicencio,Bolívar,ACTIVO,CORRESPONSAL
CLI005782,Johan,Álvarez,TI,3722699806,1945-09-30,2023-05-01,ELITE,491,Armenia,Quindío,ACTIVO,APP
CLI005783,Elisa,Vargas,CC,4346578723,1993-05-03,2020-02-09,ELITE,457,Villavicencio,Bolívar,INACTIVO,CORRESPONSAL
CLI005784,Ferney,Restrepo,TI,7583597642,1992-10-30,2025-10-10,PREMIUM,889,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI005785,Orlando,Anaya,CE,8875179192,1951-02-19,2019-12-29,PREMIUM,614,Cali,Tolima,INACTIVO,OFICINA
CLI005786,Jorge,Rojas,TI,7765789296,1978-07-02,2016-08-24,BASICO,891,Cali,Meta,ACTIVO,CORRESPONSAL
CLI005787,Alejandro,Vásquez,CC,387557524,1997-09-25,2024-11-14,BASICO,409,Cartagena,Cundinamarca,ACTIVO,Pagina WEB
CLI005788,William,García,CC,2085831315,1993-04-10,2026-05-14,PREMIUM,644,Barranquilla,San Andrés y Providencia,INACTIVO,OFICINA
CLI005789,Lizeth,Vargas,CC,8754035893,1951-03-02,2017-05-29,PREMIUM,902,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005790,Sandra,Miranda,TI,4727728656,2007-11-25,2020-04-09,BASICO,770,Armenia,Bolívar,INACTIVO,OFICINA
CLI005791,Luz,Pacheco,CE,2179914805,1946-12-02,2025-03-02,ELITE,350,Armenia,Valle del Cauca,INACTIVO,CORRESPONSAL
CLI005792,Mary,Suárez,CE,2574309021,1990-03-02,2023-09-15,ESTANDAR,364,Barranquilla,San Andrés y Providencia,ACTIVO,OFICINA
CLI005793,Estefanía,Pinzón,CC,1587796584,1973-07-07,2025-12-25,BASICO,942,Medellín,Tolima,ACTIVO,Pagina WEB
CLI005794,Jhon,Carvajal,CC,2631207881,1961-02-13,2017-09-15,ESTANDAR,435,Fusagasugá,Quindío,INACTIVO,Pagina WEB
CLI005795,Iván,Suárez,TI,2844008620,1992-11-03,2023-10-10,BASICO,613,Barranquilla,Meta,ACTIVO,CORRESPONSAL
CLI005796,Carlos,Guerra,CC,2925267353,1962-04-11,2026-07-05,ESTANDAR,810,Villavicencio,Antioquia,INACTIVO,APP
CLI005797,Wilson,Ruiz,TI,3591564381,1973-01-06,2017-11-02,ELITE,505,Fusagasugá,Atlántico,ACTIVO,OFICINA
CLI005798,Angélica,Figueroa,TI,5761584129,2001-12-27,2020-11-15,BASICO,753,San Andrés,Atlántico,ACTIVO,APP
CLI005799,Leidy,Lozano,TI,3355510255,1972-09-21,2024-12-02,PREMIUM,629,Bogotá,Cundinamarca,ACTIVO,OFICINA
CLI005800,Cristina,Suárez,CC,6410143576,2001-09-18,2025-03-25,ELITE,424,Cali,Antioquia,INACTIVO,APP
CLI005801,Dario,Rubio,TI,2533146479,1949-10-28,2022-06-16,PREMIUM,344,Bogotá,Tolima,ACTIVO,Pagina WEB
CLI005802,Graciela,Espitia,CC,2624126770,2002-09-04,2025-11-01,ESTANDAR,755,Cali,Meta,ACTIVO,APP
CLI005803,Luz,Orozco,TI,5298349158,1992-01-04,2016-09-04,PREMIUM,705,Armenia,Cundinamarca,ACTIVO,Pagina WEB
CLI005804,Susana,Benavides,CE,4080820359,1971-07-19,2017-10-02,BASICO,527,San Andrés,Valle del Cauca,ACTIVO,OFICINA
CLI005805,Mónica,Correa,TI,8660223161,1983-07-07,2019-07-28,PREMIUM,925,Fusagasugá,Meta,ACTIVO,CORRESPONSAL
CLI005806,Amparo,Moreno,CC,3685190043,1959-05-17,2024-10-31,ESTANDAR,674,Ibagué,Tolima,ACTIVO,APP
CLI005807,Luz,Sierra,CC,6884906462,1984-07-02,2024-10-16,PREMIUM,359,Cali,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005808,Adolfo,Gómez,TI,4180099072,1970-03-12,2022-06-04,ELITE,793,Villavicencio,Bolívar,ACTIVO,Pagina WEB
CLI005809,Teresa,Aguirre,TI,8386537186,2003-03-28,2021-07-25,ESTANDAR,624,Ibagué,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI005810,Andrés,Luna,TI,2070848724,1952-02-22,2021-10-30,ELITE,590,Ibagué,Antioquia,INACTIVO,APP
CLI005811,Mónica,Sánchez,TI,2724520628,1964-10-25,2016-10-10,ESTANDAR,317,Villavicencio,Cundinamarca,INACTIVO,Pagina WEB
CLI005812,Patricia,Fuentes,CC,3064813776,1959-09-24,2023-03-26,BASICO,743,Cali,Atlántico,INACTIVO,CORRESPONSAL
CLI005813,María,Orjuela,CE,97381370,1974-12-05,2017-12-05,ELITE,690,Medellín,Quindío,ACTIVO,Pagina WEB
CLI005814,Ruth,Bonilla,TI,8872971635,1967-02-05,2019-04-03,ELITE,325,Armenia,Atlántico,ACTIVO,CORRESPONSAL
CLI005815,Esther,Sandoval,CE,9205970482,1997-05-27,2020-07-01,ELITE,524,Armenia,Bolívar,ACTIVO,APP
CLI005816,Yesid,Gonzáles,CE,6972677964,2007-10-07,2025-11-16,ELITE,725,Barranquilla,Valle del Cauca,INACTIVO,CORRESPONSAL
CLI005817,Andrea,Arrieta,CE,8034975253,1994-01-19,2016-11-18,ESTANDAR,338,Ibagué,Antioquia,ACTIVO,OFICINA
CLI005818,Luisa,Martínez,CE,4675090660,1980-06-12,2016-10-01,ESTANDAR,391,Medellín,Cundinamarca,INACTIVO,Pagina WEB
CLI005819,José,Ruiz,TI,2883318133,2002-06-22,2019-09-08,PREMIUM,658,Medellín,Cundinamarca,INACTIVO,APP
CLI005820,María,Osorio,CE,7773427607,2000-12-04,2020-11-30,BASICO,819,Armenia,Cundinamarca,ACTIVO,OFICINA
CLI005821,David,Arboleda,CE,5331549778,1970-07-03,2025-06-11,ESTANDAR,804,Fusagasugá,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI005822,Luis,Gómez,CC,1821596278,1993-02-09,2020-03-05,ESTANDAR,422,Fusagasugá,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI005823,Jaime,Vanegas,TI,7272461923,1950-09-22,2022-04-02,ELITE,379,Bogotá,Quindío,INACTIVO,CORRESPONSAL
CLI005824,Isabel,Marín,CC,8786132902,1954-09-18,2021-04-04,ELITE,837,Villavicencio,Cundinamarca,ACTIVO,CORRESPONSAL
CLI005825,Aura,Cruz,CC,92273052,1946-01-03,2021-11-03,ESTANDAR,319,Cali,Antioquia,INACTIVO,OFICINA
CLI005826,Jorge,Vanegas,CE,6985399714,1967-02-03,2018-02-23,BASICO,881,San Andrés,Cundinamarca,ACTIVO,APP
CLI005827,Alfonso,Rojas,TI,8641186730,1985-01-20,2023-06-23,PREMIUM,548,Cali,Atlántico,ACTIVO,CORRESPONSAL
CLI005828,Jair,Vásquez,CC,654768313,2003-01-09,2019-04-09,ESTANDAR,892,Fusagasugá,Valle del Cauca,INACTIVO,Pagina WEB
CLI005829,Manuel,Giraldo,CC,1991899423,1986-05-06,2021-11-11,ESTANDAR,448,Ibagué,Meta,ACTIVO,Pagina WEB
CLI005830,Andrea,Orjuela,CE,6347519782,1954-03-26,2026-05-12,ESTANDAR,503,Cali,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005831,Wendy,Quintero,CE,8995760105,1966-03-05,2024-01-15,PREMIUM,456,Cartagena,Antioquia,INACTIVO,OFICINA
CLI005832,Ángela,Quintero,TI,7938121972,2004-09-14,2025-02-08,ELITE,786,Ibagué,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI005833,César,Cortés,CE,4962777230,1964-03-11,2019-02-23,ELITE,737,Cali,Meta,INACTIVO,Pagina WEB
CLI005834,Isabel,Salas,TI,7645536712,1987-11-23,2020-09-20,BASICO,580,Cali,Bolívar,INACTIVO,OFICINA
CLI005835,Daniel,Morales,TI,9989431089,2000-05-30,2023-02-20,BASICO,801,Barranquilla,Bolívar,INACTIVO,Pagina WEB
CLI005836,Jhon,Caro,TI,5656000446,1946-10-27,2020-08-18,ESTANDAR,649,Barranquilla,San Andrés y Providencia,ACTIVO,APP
CLI005837,Alberto,Pinto,TI,5108153184,1985-11-21,2024-12-15,ELITE,435,Barranquilla,Bolívar,ACTIVO,OFICINA
CLI005838,Sergio,Angulo,CE,1336975606,1964-09-20,2025-08-06,PREMIUM,804,Barranquilla,Cundinamarca,ACTIVO,APP
CLI005839,Leidy,Bohórquez,CE,2819785705,1967-12-25,2019-08-16,ESTANDAR,718,Barranquilla,Atlántico,INACTIVO,Pagina WEB
CLI005840,Alberto,Galindo,TI,4279493673,1955-09-12,2021-12-29,BASICO,902,Armenia,Meta,ACTIVO,CORRESPONSAL
CLI005841,Liseth,Ardila,CC,1842072607,1999-04-22,2021-10-07,ELITE,915,Ibagué,San Andrés y Providencia,INACTIVO,OFICINA
CLI005842,Carmen,Rendón,TI,9463625712,1983-02-15,2019-04-17,PREMIUM,768,Bogotá,Bolívar,INACTIVO,Pagina WEB
CLI005843,Doris,Quintero,TI,1427148405,1946-10-01,2017-07-27,ESTANDAR,689,Medellín,Tolima,ACTIVO,Pagina WEB
CLI005844,Luis,Martínez,TI,7879543282,1973-01-27,2025-06-24,PREMIUM,338,Medellín,Cundinamarca,INACTIVO,CORRESPONSAL
CLI005845,Alejandro,Benavides,TI,9348151967,1948-02-25,2026-06-12,ESTANDAR,894,Bogotá,Meta,ACTIVO,Pagina WEB
CLI005846,Omaira,Sepúlveda,CC,3885092758,1976-09-16,2026-03-21,BASICO,887,Fusagasugá,Meta,ACTIVO,OFICINA
CLI005847,Doris,Carvajal,CC,3245312805,2004-05-28,2019-11-05,BASICO,750,Barranquilla,San Andrés y Providencia,INACTIVO,OFICINA
CLI005848,Cristina,Morales,TI,6693068383,1969-01-01,2017-03-01,ELITE,717,Ibagué,Cundinamarca,INACTIVO,Pagina WEB
CLI005849,Luz,Ramos,CC,1880925244,1954-02-18,2021-07-15,ESTANDAR,670,Fusagasugá,Valle del Cauca,INACTIVO,APP
CLI005850,Alberto,Medina,CC,5010097041,1963-04-28,2022-02-22,ELITE,597,Cartagena,Tolima,ACTIVO,OFICINA
CLI005851,Mirian,Mendoza,CE,8786395429,1971-11-05,2024-10-06,PREMIUM,360,Cali,Atlántico,ACTIVO,APP
CLI005852,Lorena,Castillo,CC,8961851638,1961-11-24,2021-07-13,BASICO,510,Bogotá,Valle del Cauca,INACTIVO,APP
CLI005853,Elizabeth,Delgado,CE,7499244090,1980-10-02,2024-03-14,PREMIUM,689,Armenia,Antioquia,ACTIVO,OFICINA
CLI005854,Augusto,Rodríguez,CE,8701245559,1957-08-30,2019-12-19,BASICO,438,San Andrés,Atlántico,ACTIVO,Pagina WEB
CLI005855,Claudia,Figueroa,CC,7260368527,1983-10-17,2018-08-06,ESTANDAR,401,Armenia,Valle del Cauca,ACTIVO,APP
CLI005856,Camilo,Bermúdez,CC,601110878,1957-07-15,2019-12-14,PREMIUM,486,Fusagasugá,Cundinamarca,ACTIVO,Pagina WEB
CLI005857,David,Becerra,TI,6788176185,1985-01-12,2026-03-15,ELITE,466,Armenia,Quindío,ACTIVO,APP
CLI005858,Camilo,Muñoz,CE,9865773946,1960-11-04,2019-05-22,ESTANDAR,404,Cartagena,Cundinamarca,INACTIVO,APP
CLI005859,María,Gómez,CE,8841328761,1982-08-18,2022-04-29,ESTANDAR,669,Cali,Valle del Cauca,INACTIVO,Pagina WEB
CLI005860,María,Ospina,TI,1092347421,1954-07-13,2021-02-19,PREMIUM,430,Armenia,Cundinamarca,ACTIVO,CORRESPONSAL
CLI005861,Martha,Hoyos,TI,83825663,2002-03-24,2022-11-13,BASICO,348,Fusagasugá,Quindío,ACTIVO,APP
CLI005862,Ruby,Camargo,CC,9286239216,1963-04-08,2022-02-19,PREMIUM,411,Ibagué,Bolívar,INACTIVO,CORRESPONSAL
CLI005863,Blanca,Garzón,TI,8240435893,1999-10-01,2023-04-07,BASICO,371,Cartagena,Cundinamarca,INACTIVO,Pagina WEB
CLI005864,Clara,Vera,CC,3875958183,2000-05-24,2020-12-13,ELITE,611,San Andrés,Tolima,ACTIVO,CORRESPONSAL
CLI005865,Mauricio,Cifuentes,CE,4262273586,1960-08-22,2018-04-29,ESTANDAR,409,Bogotá,Atlántico,INACTIVO,CORRESPONSAL
CLI005866,Sofía,Rodríguez,CE,9444401987,1959-08-30,2021-06-22,ELITE,545,Villavicencio,Antioquia,ACTIVO,Pagina WEB
CLI005867,Andrea,Castellanos,TI,457884452,1965-12-27,2025-04-07,ESTANDAR,709,Armenia,Cundinamarca,INACTIVO,OFICINA
CLI005868,Juan,Hurtado,TI,7476401751,2006-11-09,2024-06-23,ESTANDAR,752,Villavicencio,Atlántico,INACTIVO,OFICINA
CLI005869,Camilo,Amaya,CE,8627695135,1953-07-07,2017-07-09,PREMIUM,389,Bogotá,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI005870,Manuel,Ortega,TI,1070524619,1994-08-24,2026-03-24,PREMIUM,908,Cali,San Andrés y Providencia,ACTIVO,CORRESPONSAL
CLI005871,Leonardo,Bejarano,CC,2552941569,1962-08-10,2019-06-28,BASICO,477,Cartagena,Meta,ACTIVO,APP
CLI005872,Alfredo,Díaz,CE,665066041,2000-12-24,2025-09-22,ELITE,826,Villavicencio,Cundinamarca,INACTIVO,OFICINA
CLI005873,Eduardo,Martínez,CC,3704942336,1983-11-13,2022-08-12,ELITE,722,Fusagasugá,Valle del Cauca,INACTIVO,OFICINA
CLI005874,Juan,Galvis,CC,196845843,1983-04-25,2026-06-18,BASICO,647,Cartagena,Meta,ACTIVO,APP
